candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-rtva-025-albert-gelabert	a nivell	clips/lead-rtva-025__01__a-nivell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	a veure	clips/lead-rtva-025__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	aleshores	clips/lead-rtva-025__03__aleshores.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	bueno	clips/lead-rtva-025__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	bé	clips/lead-rtva-025__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	clar	clips/lead-rtva-025__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	de fet	clips/lead-rtva-025__08__de-fet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	diguem	clips/lead-rtva-025__09__diguem.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	doncs	clips/lead-rtva-025__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	evidentment	clips/lead-rtva-025__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	llavors	clips/lead-rtva-025__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	no?	clips/lead-rtva-025__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	o sigui	clips/lead-rtva-025__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	per tant	clips/lead-rtva-025__15__per-tant.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	perquè	clips/lead-rtva-025__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	vull dir	clips/lead-rtva-025__17__vull-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	és a dir	clips/lead-rtva-025__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	Escaldes	clips/lead-rtva-025__20__escaldes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	Massana	clips/lead-rtva-025__21__massana.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	Ordino	clips/lead-rtva-025__22__ordino.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	Sant Julià	clips/lead-rtva-025__23__sant-juli.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	aiguats	clips/lead-rtva-025__24__aiguats.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	andorrana	clips/lead-rtva-025__25__andorrana.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	comunals	clips/lead-rtva-025__27__comunals.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	comuns	clips/lead-rtva-025__28__comuns.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	comú	clips/lead-rtva-025__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	parròquia	clips/lead-rtva-025__33__parr-quia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	educació	clips/lead-rtva-025__36__educaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	escola	clips/lead-rtva-025__37__escola.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	ensenyament	clips/lead-rtva-025__38__ensenyament.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	història	clips/lead-rtva-025__41__hist-ria.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	poble	clips/lead-rtva-025__45__poble.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	família	clips/lead-rtva-025__46__fam-lia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	Andorra	clips/lead-rtva-025__47__andorra.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	joventut	clips/lead-rtva-025__48__joventut.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	Govern	clips/lead-rtva-025__54__govern.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	conseller	clips/lead-rtva-025__55__conseller.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	consell	clips/lead-rtva-025__56__consell.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	La Massana	clips/lead-rtva-025__64__la-massana.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	andorrans	clips/lead-rtva-025__67__andorrans.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-rtva-025-albert-gelabert	equip	clips/lead-rtva-025__76__equip.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
