candidate	forma	clip	veu_confirmada	forma_confirmada	variant_transcrita	trets_fonetica	prosodia	nota_audicio	estat_audicio
lead-yt-046-alberto-villagrasa	a veure	clips/lead-yt-046__02__a-veure.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	aviam	clips/lead-yt-046__04__aviam.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	bueno	clips/lead-yt-046__05__bueno.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	bé	clips/lead-yt-046__06__b.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	clar	clips/lead-yt-046__07__clar.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	doncs	clips/lead-yt-046__10__doncs.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	evidentment	clips/lead-yt-046__11__evidentment.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	llavors	clips/lead-yt-046__12__llavors.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	no?	clips/lead-yt-046__13__no.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	o sigui	clips/lead-yt-046__14__o-sigui.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	perquè	clips/lead-yt-046__16__perqu.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	és a dir	clips/lead-yt-046__18__s-a-dir.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	comú	clips/lead-yt-046__29__com.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	ciberseguretat	clips/lead-yt-046__36__ciberseguretat.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	seguretat	clips/lead-yt-046__37__seguretat.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	internet	clips/lead-yt-046__38__internet.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	xarxes	clips/lead-yt-046__39__xarxes.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	dades	clips/lead-yt-046__40__dades.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	informació	clips/lead-yt-046__43__informaci.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	policia	clips/lead-yt-046__44__policia.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
lead-yt-046-alberto-villagrasa	mòbil	clips/lead-yt-046__52__m-bil.wav	pendent	pendent	pendent	pendent	pendent	pendent	pendent
